MeasurementID,DateID,TimeID,ReadingID,CO_Concentration,NMHC_Concentration,Benzene_Concentration,NOx_Concentration,NO2_Concentration,Temperature,Relative_Humidity,Absolute_Humidity,Day,Month,Year,Hour,Minute,Second,PT08_S1,PT08_S2,PT08_S3,PT08_S4,PT08_S5
4752,4752,4752,4752,2.2,-200.0,11.1,268.0,107.0,18.3,75.4,1.5682,24.0,9.0,2004.0,17.0,0.0,0.0,1134.0,1017.0,724.0,1632.0,981.0
4753,4753,4753,4753,2.8,-200.0,10.4,306.0,119.0,16.3,73.9,1.3601,24.0,9.0,2004.0,18.0,0.0,0.0,1120.0,993.0,725.0,1565.0,962.0
4754,4754,4754,4754,2.9,-200.0,10.5,293.0,109.0,15.6,75.7,1.3345,24.0,9.0,2004.0,19.0,0.0,0.0,1103.0,997.0,736.0,1552.0,914.0
4755,4755,4755,4755,2.0,-200.0,5.8,240.0,107.0,15.4,76.6,1.3334,24.0,9.0,2004.0,20.0,0.0,0.0,985.0,805.0,895.0,1390.0,785.0
4756,4756,4756,4756,0.7,-200.0,2.2,93.0,57.0,14.0,75.4,1.1988,24.0,9.0,2004.0,21.0,0.0,0.0,795.0,596.0,1227.0,1188.0,482.0
4757,4757,4757,4757,0.6,-200.0,2.0,99.0,60.0,14.9,60.5,1.0213,24.0,9.0,2004.0,22.0,0.0,0.0,787.0,584.0,1317.0,1129.0,446.0
4758,4758,4758,4758,1.2,-200.0,3.8,55.0,22.0,15.5,50.9,0.888,24.0,9.0,2004.0,23.0,0.0,0.0,839.0,701.0,1128.0,1156.0,553.0
4759,4759,4759,4759,1.2,-200.0,3.9,19.0,2.0,15.6,50.0,0.8773,25.0,9.0,2004.0,0.0,0.0,0.0,835.0,705.0,1117.0,1161.0,592.0
4760,4760,4760,4760,1.1,-200.0,3.7,26.0,7.0,15.4,53.6,0.9326,25.0,9.0,2004.0,1.0,0.0,0.0,837.0,693.0,1096.0,1178.0,584.0
4761,4761,4761,4761,0.6,-200.0,1.7,26.0,8.0,15.4,53.9,0.9334,25.0,9.0,2004.0,2.0,0.0,0.0,761.0,563.0,1316.0,1106.0,451.0
4762,4762,4762,4762,0.3,-200.0,1.0,-200.0,-200.0,15.3,52.4,0.9017,25.0,9.0,2004.0,3.0,0.0,0.0,718.0,499.0,1495.0,1059.0,382.0
4763,4763,4763,4763,0.3,-200.0,1.0,42.0,27.0,15.3,53.1,0.9181,25.0,9.0,2004.0,4.0,0.0,0.0,724.0,495.0,1531.0,1071.0,391.0
4764,4764,4764,4764,0.3,-200.0,0.9,32.0,14.0,15.4,53.7,0.9295,25.0,9.0,2004.0,5.0,0.0,0.0,718.0,486.0,1531.0,1072.0,398.0
4765,4765,4765,4765,0.4,-200.0,1.3,25.0,3.0,15.5,53.3,0.9308,25.0,9.0,2004.0,6.0,0.0,0.0,744.0,525.0,1434.0,1097.0,430.0
4766,4766,4766,4766,0.6,-200.0,2.1,28.0,9.0,15.4,52.7,0.9178,25.0,9.0,2004.0,7.0,0.0,0.0,782.0,591.0,1287.0,1130.0,461.0
4767,4767,4767,4767,0.7,-200.0,2.5,41.0,14.0,15.7,51.1,0.9056,25.0,9.0,2004.0,8.0,0.0,0.0,798.0,619.0,1204.0,1138.0,500.0
4768,4768,4768,4768,1.0,-200.0,4.6,130.0,52.0,16.9,47.7,0.9142,25.0,9.0,2004.0,9.0,0.0,0.0,867.0,744.0,1067.0,1207.0,594.0
4769,4769,4769,4769,1.1,-200.0,4.3,173.0,64.0,18.2,41.9,0.8674,25.0,9.0,2004.0,10.0,0.0,0.0,862.0,729.0,1103.0,1171.0,603.0
4770,4770,4770,4770,1.5,-200.0,6.5,168.0,66.0,19.1,37.0,0.8104,25.0,9.0,2004.0,11.0,0.0,0.0,915.0,834.0,1006.0,1243.0,686.0
4771,4771,4771,4771,1.4,-200.0,6.0,51.0,14.0,19.3,34.8,0.771,25.0,9.0,2004.0,12.0,0.0,0.0,857.0,813.0,1040.0,1183.0,622.0
4772,4772,4772,4772,1.4,-200.0,6.0,31.0,9.0,19.8,31.2,0.7127,25.0,9.0,2004.0,13.0,0.0,0.0,837.0,812.0,1065.0,1171.0,624.0
4773,4773,4773,4773,1.0,-200.0,4.5,41.0,12.0,19.8,31.1,0.7104,25.0,9.0,2004.0,14.0,0.0,0.0,805.0,740.0,1161.0,1117.0,565.0
4774,4774,4774,4774,0.9,-200.0,3.9,41.0,14.0,20.2,28.6,0.6717,25.0,9.0,2004.0,15.0,0.0,0.0,781.0,705.0,1203.0,1068.0,514.0
4775,4775,4775,4775,1.1,-200.0,4.6,54.0,21.0,22.1,24.8,0.6514,25.0,9.0,2004.0,16.0,0.0,0.0,815.0,743.0,1183.0,1095.0,536.0
4776,4776,4776,4776,1.3,-200.0,6.7,112.0,43.0,21.1,27.7,0.6853,25.0,9.0,2004.0,17.0,0.0,0.0,877.0,844.0,1048.0,1193.0,669.0
4777,4777,4777,4777,1.8,-200.0,8.9,178.0,62.0,20.1,30.3,0.7045,25.0,9.0,2004.0,18.0,0.0,0.0,926.0,935.0,931.0,1262.0,786.0
4778,4778,4778,4778,2.4,-200.0,9.8,218.0,68.0,19.5,33.0,0.7384,25.0,9.0,2004.0,19.0,0.0,0.0,987.0,971.0,876.0,1312.0,891.0
4779,4779,4779,4779,2.7,-200.0,10.8,241.0,81.0,19.3,32.3,0.7163,25.0,9.0,2004.0,20.0,0.0,0.0,1004.0,1007.0,848.0,1321.0,926.0
4780,4780,4780,4780,1.7,-200.0,7.4,223.0,88.0,18.4,33.2,0.6975,25.0,9.0,2004.0,21.0,0.0,0.0,897.0,875.0,937.0,1227.0,902.0
4781,4781,4781,4781,2.2,-200.0,10.3,279.0,99.0,17.8,36.5,0.7366,25.0,9.0,2004.0,22.0,0.0,0.0,1002.0,989.0,840.0,1358.0,1011.0
4782,4782,4782,4782,2.8,-200.0,13.8,330.0,98.0,17.8,39.9,0.8035,25.0,9.0,2004.0,23.0,0.0,0.0,1126.0,1111.0,746.0,1473.0,1249.0
4783,4783,4783,4783,2.4,-200.0,10.9,330.0,97.0,17.0,43.0,0.8242,26.0,9.0,2004.0,0.0,0.0,0.0,1067.0,1013.0,794.0,1350.0,1133.0
4784,4784,4784,4784,2.5,-200.0,11.7,341.0,101.0,15.5,52.2,0.9136,26.0,9.0,2004.0,1.0,0.0,0.0,1063.0,1040.0,739.0,1413.0,1166.0
4785,4785,4785,4785,1.4,-200.0,7.8,205.0,90.0,15.6,51.9,0.9135,26.0,9.0,2004.0,2.0,0.0,0.0,915.0,893.0,872.0,1287.0,953.0
4786,4786,4786,4786,1.4,-200.0,7.7,-200.0,-200.0,13.5,59.4,0.9176,26.0,9.0,2004.0,3.0,0.0,0.0,906.0,885.0,872.0,1304.0,912.0
4787,4787,4787,4787,-200.0,-200.0,5.5,130.0,61.0,13.4,59.9,0.9173,26.0,9.0,2004.0,4.0,0.0,0.0,844.0,786.0,969.0,1226.0,831.0
4788,4788,4788,4788,0.9,-200.0,4.5,102.0,55.0,12.5,63.2,0.9146,26.0,9.0,2004.0,5.0,0.0,0.0,816.0,739.0,999.0,1188.0,793.0
4789,4789,4789,4789,0.6,-200.0,3.3,79.0,46.0,13.6,57.6,0.8941,26.0,9.0,2004.0,6.0,0.0,0.0,768.0,671.0,1128.0,1153.0,700.0
4790,4790,4790,4790,1.0,-200.0,5.4,148.0,56.0,12.2,63.2,0.8964,26.0,9.0,2004.0,7.0,0.0,0.0,835.0,785.0,989.0,1224.0,780.0
4791,4791,4791,4791,1.6,-200.0,8.2,261.0,83.0,14.6,56.4,0.9319,26.0,9.0,2004.0,8.0,0.0,0.0,944.0,908.0,865.0,1321.0,931.0
4792,4792,4792,4792,0.9,-200.0,3.0,107.0,55.0,19.8,38.6,0.8831,26.0,9.0,2004.0,9.0,0.0,0.0,810.0,651.0,1170.0,1117.0,575.0
4793,4793,4793,4793,0.9,-200.0,3.0,103.0,47.0,21.6,33.4,0.8519,26.0,9.0,2004.0,10.0,0.0,0.0,819.0,655.0,1222.0,1104.0,507.0
4794,4794,4794,4794,1.0,-200.0,3.5,122.0,61.0,22.0,32.2,0.8407,26.0,9.0,2004.0,11.0,0.0,0.0,844.0,680.0,1147.0,1129.0,518.0
4795,4795,4795,4795,1.0,-200.0,3.6,127.0,58.0,22.7,30.2,0.8217,26.0,9.0,2004.0,12.0,0.0,0.0,846.0,688.0,1127.0,1138.0,518.0
4796,4796,4796,4796,0.9,-200.0,4.0,110.0,59.0,22.3,30.4,0.8063,26.0,9.0,2004.0,13.0,0.0,0.0,842.0,711.0,1077.0,1160.0,516.0
4797,4797,4797,4797,0.9,-200.0,4.2,98.0,54.0,22.1,30.5,0.7981,26.0,9.0,2004.0,14.0,0.0,0.0,840.0,722.0,1048.0,1169.0,507.0
4798,4798,4798,4798,0.9,-200.0,3.1,146.0,69.0,22.1,29.5,0.7761,26.0,9.0,2004.0,15.0,0.0,0.0,815.0,657.0,1166.0,1098.0,490.0
4799,4799,4799,4799,0.9,-200.0,3.5,119.0,54.0,23.4,27.1,0.7681,26.0,9.0,2004.0,16.0,0.0,0.0,838.0,685.0,1176.0,1121.0,465.0
4800,4800,4800,4800,2.7,-200.0,10.3,234.0,95.0,23.1,27.0,0.7538,26.0,9.0,2004.0,17.0,0.0,0.0,992.0,987.0,823.0,1327.0,781.0
4801,4801,4801,4801,2.2,-200.0,7.8,261.0,99.0,21.5,31.4,0.7943,26.0,9.0,2004.0,18.0,0.0,0.0,990.0,891.0,908.0,1278.0,765.0
4802,4802,4802,4802,3.3,-200.0,10.7,371.0,127.0,20.3,35.5,0.833,26.0,9.0,2004.0,19.0,0.0,0.0,1066.0,1004.0,795.0,1384.0,1006.0
4803,4803,4803,4803,2.1,-200.0,7.3,266.0,98.0,19.6,36.3,0.8193,26.0,9.0,2004.0,20.0,0.0,0.0,971.0,870.0,911.0,1287.0,798.0
4804,4804,4804,4804,1.8,-200.0,7.7,268.0,112.0,18.7,39.7,0.8482,26.0,9.0,2004.0,21.0,0.0,0.0,963.0,887.0,853.0,1311.0,938.0
4805,4805,4805,4805,1.9,-200.0,8.6,294.0,115.0,18.0,42.7,0.8745,26.0,9.0,2004.0,22.0,0.0,0.0,1010.0,925.0,829.0,1351.0,996.0
4806,4806,4806,4806,2.3,-200.0,10.0,303.0,114.0,17.1,47.6,0.9208,26.0,9.0,2004.0,23.0,0.0,0.0,1054.0,978.0,768.0,1398.0,1109.0
4807,4807,4807,4807,1.9,-200.0,8.5,241.0,103.0,16.6,51.3,0.9634,27.0,9.0,2004.0,0.0,0.0,0.0,998.0,920.0,802.0,1365.0,1042.0
4808,4808,4808,4808,1.3,-200.0,5.8,142.0,81.0,15.9,55.2,0.9881,27.0,9.0,2004.0,1.0,0.0,0.0,919.0,802.0,891.0,1265.0,940.0
4809,4809,4809,4809,1.0,-200.0,5.0,110.0,75.0,14.9,58.9,0.9891,27.0,9.0,2004.0,2.0,0.0,0.0,884.0,764.0,921.0,1247.0,900.0
4810,4810,4810,4810,0.6,-200.0,2.9,-200.0,-200.0,14.1,61.0,0.9799,27.0,9.0,2004.0,3.0,0.0,0.0,803.0,648.0,1079.0,1178.0,774.0
4811,4811,4811,4811,0.6,-200.0,3.4,104.0,64.0,14.0,62.6,0.9948,27.0,9.0,2004.0,4.0,0.0,0.0,820.0,674.0,1024.0,1188.0,790.0
4812,4812,4812,4812,0.9,-200.0,5.6,179.0,71.0,14.1,61.7,0.9844,27.0,9.0,2004.0,5.0,0.0,0.0,894.0,794.0,889.0,1266.0,908.0
4813,4813,4813,4813,1.5,-200.0,9.0,361.0,99.0,14.4,60.3,0.9802,27.0,9.0,2004.0,6.0,0.0,0.0,988.0,941.0,801.0,1399.0,1035.0
4814,4814,4814,4814,5.5,-200.0,26.9,799.0,132.0,15.0,57.7,0.9778,27.0,9.0,2004.0,7.0,0.0,0.0,1372.0,1477.0,542.0,1973.0,1556.0
4815,4815,4815,4815,4.0,-200.0,18.8,614.0,135.0,16.9,50.3,0.958,27.0,9.0,2004.0,8.0,0.0,0.0,1209.0,1262.0,618.0,1708.0,1392.0
4816,4816,4816,4816,1.8,-200.0,8.2,275.0,94.0,19.7,40.2,0.9108,27.0,9.0,2004.0,9.0,0.0,0.0,951.0,908.0,873.0,1314.0,904.0
4817,4817,4817,4817,1.9,-200.0,9.1,325.0,103.0,22.2,33.6,0.8886,27.0,9.0,2004.0,10.0,0.0,0.0,992.0,943.0,847.0,1351.0,936.0
4818,4818,4818,4818,1.7,-200.0,9.2,327.0,123.0,23.7,29.6,0.8537,27.0,9.0,2004.0,11.0,0.0,0.0,964.0,947.0,862.0,1328.0,907.0
4819,4819,4819,4819,1.6,-200.0,8.3,252.0,95.0,21.9,30.7,0.7961,27.0,9.0,2004.0,12.0,0.0,0.0,917.0,910.0,886.0,1275.0,744.0
4820,4820,4820,4820,1.9,-200.0,9.1,226.0,90.0,22.3,29.5,0.7838,27.0,9.0,2004.0,13.0,0.0,0.0,937.0,942.0,852.0,1276.0,773.0
4821,4821,4821,4821,1.6,-200.0,9.2,230.0,99.0,23.8,27.0,0.7845,27.0,9.0,2004.0,14.0,0.0,0.0,961.0,949.0,853.0,1306.0,812.0
4822,4822,4822,4822,1.8,-200.0,9.6,244.0,107.0,23.3,28.3,0.8012,27.0,9.0,2004.0,15.0,0.0,0.0,969.0,962.0,829.0,1316.0,856.0
4823,4823,4823,4823,2.0,-200.0,11.8,251.0,112.0,24.2,27.2,0.8128,27.0,9.0,2004.0,16.0,0.0,0.0,1020.0,1042.0,788.0,1401.0,927.0
4824,4824,4824,4824,3.1,-200.0,17.3,346.0,132.0,25.1,25.8,0.8065,27.0,9.0,2004.0,17.0,0.0,0.0,1107.0,1219.0,683.0,1582.0,1131.0
4825,4825,4825,4825,3.9,-200.0,17.8,407.0,148.0,22.3,29.2,0.7773,27.0,9.0,2004.0,18.0,0.0,0.0,1119.0,1233.0,670.0,1539.0,1270.0
4826,4826,4826,4826,4.3,-200.0,20.9,490.0,158.0,20.8,32.5,0.7873,27.0,9.0,2004.0,19.0,0.0,0.0,1173.0,1322.0,633.0,1679.0,1365.0
4827,4827,4827,4827,3.5,-200.0,14.9,434.0,145.0,19.1,36.8,0.8066,27.0,9.0,2004.0,20.0,0.0,0.0,1097.0,1144.0,702.0,1517.0,1274.0
4828,4828,4828,4828,2.4,-200.0,11.3,345.0,128.0,18.1,39.9,0.8232,27.0,9.0,2004.0,21.0,0.0,0.0,1018.0,1024.0,758.0,1400.0,1169.0
4829,4829,4829,4829,1.5,-200.0,8.4,192.0,105.0,17.4,42.8,0.8463,27.0,9.0,2004.0,22.0,0.0,0.0,932.0,914.0,837.0,1298.0,1000.0
4830,4830,4830,4830,1.3,-200.0,6.8,157.0,90.0,16.7,46.6,0.8793,27.0,9.0,2004.0,23.0,0.0,0.0,897.0,849.0,891.0,1253.0,910.0
4831,4831,4831,4831,1.0,-200.0,4.9,148.0,85.0,17.1,46.8,0.9054,28.0,9.0,2004.0,0.0,0.0,0.0,840.0,758.0,994.0,1189.0,829.0
4832,4832,4832,4832,0.8,-200.0,3.5,105.0,73.0,15.3,51.9,0.8982,28.0,9.0,2004.0,1.0,0.0,0.0,802.0,680.0,1091.0,1137.0,756.0
4833,4833,4833,4833,0.5,-200.0,2.8,141.0,74.0,15.0,52.8,0.8929,28.0,9.0,2004.0,2.0,0.0,0.0,765.0,637.0,1138.0,1113.0,742.0
4834,4834,4834,4834,0.4,-200.0,2.1,-200.0,-200.0,14.4,54.5,0.8887,28.0,9.0,2004.0,3.0,0.0,0.0,741.0,595.0,1191.0,1080.0,686.0
4835,4835,4835,4835,0.5,-200.0,2.2,107.0,61.0,12.8,59.8,0.8801,28.0,9.0,2004.0,4.0,0.0,0.0,748.0,595.0,1208.0,1089.0,677.0
4836,4836,4836,4836,0.7,-200.0,3.9,166.0,69.0,11.9,62.7,0.8726,28.0,9.0,2004.0,5.0,0.0,0.0,791.0,704.0,1057.0,1154.0,748.0
4837,4837,4837,4837,1.2,-200.0,7.3,241.0,82.0,12.1,62.6,0.8825,28.0,9.0,2004.0,6.0,0.0,0.0,875.0,871.0,890.0,1253.0,890.0
4838,4838,4838,4838,2.4,-200.0,15.5,368.0,120.0,13.5,58.2,0.8944,28.0,9.0,2004.0,7.0,0.0,0.0,1085.0,1164.0,707.0,1503.0,1155.0
4839,4839,4839,4839,4.3,-200.0,27.1,498.0,135.0,14.4,55.7,0.9087,28.0,9.0,2004.0,8.0,0.0,0.0,1268.0,1482.0,550.0,1849.0,1533.0
4840,4840,4840,4840,4.1,-200.0,21.3,641.0,152.0,17.8,45.7,0.9224,28.0,9.0,2004.0,9.0,0.0,0.0,1236.0,1332.0,601.0,1683.0,1550.0
4841,4841,4841,4841,3.7,-200.0,19.9,667.0,177.0,21.0,37.2,0.9155,28.0,9.0,2004.0,10.0,0.0,0.0,1274.0,1294.0,615.0,1595.0,2236.0
4842,4842,4842,4842,3.4,-200.0,19.4,550.0,181.0,24.5,29.8,0.9008,28.0,9.0,2004.0,11.0,0.0,0.0,1250.0,1280.0,618.0,1663.0,2178.0
4843,4843,4843,4843,3.8,-200.0,21.8,483.0,176.0,26.4,26.4,0.8969,28.0,9.0,2004.0,12.0,0.0,0.0,1224.0,1347.0,602.0,1670.0,1901.0
4844,4844,4844,4844,4.1,-200.0,21.7,524.0,163.0,25.2,26.8,0.8451,28.0,9.0,2004.0,13.0,0.0,0.0,1220.0,1344.0,605.0,1676.0,1743.0
4845,4845,4845,4845,3.4,-200.0,18.9,481.0,174.0,26.1,24.8,0.8283,28.0,9.0,2004.0,14.0,0.0,0.0,1166.0,1265.0,640.0,1570.0,1502.0
4846,4846,4846,4846,2.3,-200.0,13.0,305.0,117.0,26.2,24.4,0.8174,28.0,9.0,2004.0,15.0,0.0,0.0,1050.0,1084.0,748.0,1402.0,1153.0
4847,4847,4847,4847,3.2,-200.0,18.8,396.0,145.0,28.9,21.3,0.8382,28.0,9.0,2004.0,16.0,0.0,0.0,1174.0,1264.0,670.0,1598.0,1287.0
4848,4848,4848,4848,4.8,-200.0,26.8,501.0,173.0,28.0,23.3,0.8681,28.0,9.0,2004.0,17.0,0.0,0.0,1323.0,1474.0,554.0,1854.0,1547.0
4849,4849,4849,4849,6.7,-200.0,36.9,702.0,204.0,24.7,27.9,0.8559,28.0,9.0,2004.0,18.0,0.0,0.0,1432.0,1706.0,488.0,2098.0,1842.0
4850,4850,4850,4850,7.5,-200.0,39.3,755.0,209.0,23.0,33.6,0.9302,28.0,9.0,2004.0,19.0,0.0,0.0,1479.0,1756.0,466.0,2165.0,1908.0
4851,4851,4851,4851,4.5,-200.0,23.1,524.0,175.0,20.9,45.8,1.1159,28.0,9.0,2004.0,20.0,0.0,0.0,1309.0,1379.0,555.0,1841.0,1693.0
4852,4852,4852,4852,2.1,-200.0,11.6,247.0,129.0,19.8,48.6,1.113,28.0,9.0,2004.0,21.0,0.0,0.0,1089.0,1037.0,707.0,1480.0,1336.0
4853,4853,4853,4853,1.5,-200.0,8.3,196.0,111.0,19.8,47.7,1.0885,28.0,9.0,2004.0,22.0,0.0,0.0,1009.0,911.0,788.0,1359.0,1177.0
4854,4854,4854,4854,1.1,-200.0,5.7,135.0,85.0,18.6,49.1,1.0435,28.0,9.0,2004.0,23.0,0.0,0.0,930.0,796.0,883.0,1263.0,977.0
4855,4855,4855,4855,1.1,-200.0,5.9,146.0,86.0,17.2,53.9,1.0498,29.0,9.0,2004.0,0.0,0.0,0.0,929.0,805.0,879.0,1270.0,974.0
4856,4856,4856,4856,0.9,-200.0,4.1,106.0,71.0,16.3,56.8,1.047,29.0,9.0,2004.0,1.0,0.0,0.0,872.0,718.0,981.0,1223.0,872.0
4857,4857,4857,4857,0.5,-200.0,2.2,70.0,60.0,17.4,53.4,1.0541,29.0,9.0,2004.0,2.0,0.0,0.0,790.0,601.0,1150.0,1157.0,734.0
4858,4858,4858,4858,0.4,-200.0,2.0,-200.0,-200.0,15.5,58.8,1.0309,29.0,9.0,2004.0,3.0,0.0,0.0,793.0,581.0,1169.0,1152.0,668.0
4859,4859,4859,4859,-200.0,-200.0,2.2,62.0,48.0,14.6,62.1,1.0236,29.0,9.0,2004.0,4.0,0.0,0.0,789.0,596.0,1145.0,1161.0,698.0
4860,4860,4860,4860,0.4,-200.0,2.0,60.0,45.0,17.1,52.5,1.013,29.0,9.0,2004.0,5.0,0.0,0.0,769.0,586.0,1221.0,1134.0,650.0
4861,4861,4861,4861,0.7,-200.0,4.0,92.0,53.0,15.2,58.3,0.9986,29.0,9.0,2004.0,6.0,0.0,0.0,852.0,713.0,1029.0,1203.0,749.0
4862,4862,4862,4862,2.0,-200.0,13.4,277.0,94.0,14.9,59.2,0.9985,29.0,9.0,2004.0,7.0,0.0,0.0,1100.0,1097.0,739.0,1516.0,1106.0
4863,4863,4863,4863,4.2,-200.0,28.0,600.0,122.0,15.1,59.0,1.0086,29.0,9.0,2004.0,8.0,0.0,0.0,1326.0,1504.0,510.0,1968.0,1609.0
4864,4864,4864,4864,5.2,-200.0,28.6,693.0,170.0,19.0,47.8,1.0434,29.0,9.0,2004.0,9.0,0.0,0.0,1433.0,1518.0,499.0,1973.0,1770.0
4865,4865,4865,4865,3.8,-200.0,21.4,617.0,174.0,22.4,38.8,1.04,29.0,9.0,2004.0,10.0,0.0,0.0,1310.0,1334.0,573.0,1747.0,1633.0
4866,4866,4866,4866,3.7,-200.0,19.1,569.0,191.0,25.4,33.3,1.0679,29.0,9.0,2004.0,11.0,0.0,0.0,1304.0,1272.0,593.0,1673.0,1583.0
4867,4867,4867,4867,3.4,-200.0,19.6,409.0,179.0,27.2,30.4,1.081,29.0,9.0,2004.0,12.0,0.0,0.0,1286.0,1286.0,593.0,1728.0,1449.0
4868,4868,4868,4868,3.1,-200.0,15.8,335.0,148.0,25.5,34.8,1.1152,29.0,9.0,2004.0,13.0,0.0,0.0,1217.0,1175.0,621.0,1644.0,1451.0
4869,4869,4869,4869,2.4,-200.0,13.5,290.0,129.0,26.4,28.5,0.9658,29.0,9.0,2004.0,14.0,0.0,0.0,1104.0,1099.0,698.0,1483.0,1147.0
4870,4870,4870,4870,2.8,-200.0,15.9,312.0,148.0,27.7,25.1,0.9158,29.0,9.0,2004.0,15.0,0.0,0.0,1143.0,1176.0,677.0,1551.0,1108.0
4871,4871,4871,4871,3.6,-200.0,19.9,440.0,184.0,28.6,23.2,0.8917,29.0,9.0,2004.0,16.0,0.0,0.0,1205.0,1295.0,626.0,1613.0,1267.0
4872,4872,4872,4872,4.0,-200.0,21.6,450.0,188.0,27.2,26.3,0.9317,29.0,9.0,2004.0,17.0,0.0,0.0,1276.0,1340.0,597.0,1677.0,1303.0
4873,4873,4873,4873,5.6,-200.0,31.0,578.0,204.0,25.3,33.0,1.0473,29.0,9.0,2004.0,18.0,0.0,0.0,1440.0,1573.0,491.0,1997.0,1643.0
4874,4874,4874,4874,6.3,-200.0,34.1,615.0,201.0,23.2,36.9,1.0346,29.0,9.0,2004.0,19.0,0.0,0.0,1467.0,1643.0,467.0,2088.0,1749.0
4875,4875,4875,4875,4.7,-200.0,22.8,536.0,165.0,21.6,43.3,1.1019,29.0,9.0,2004.0,20.0,0.0,0.0,1339.0,1373.0,541.0,1797.0,1585.0
4876,4876,4876,4876,1.9,-200.0,12.3,238.0,133.0,21.1,44.8,1.1088,29.0,9.0,2004.0,21.0,0.0,0.0,1108.0,1061.0,685.0,1454.0,1315.0
4877,4877,4877,4877,1.9,-200.0,10.9,249.0,125.0,19.7,49.3,1.1148,29.0,9.0,2004.0,22.0,0.0,0.0,1116.0,1012.0,699.0,1445.0,1290.0
4878,4878,4878,4878,1.2,-200.0,7.1,150.0,101.0,20.3,47.8,1.1281,29.0,9.0,2004.0,23.0,0.0,0.0,981.0,860.0,812.0,1298.0,1059.0
4879,4879,4879,4879,0.9,-200.0,5.7,108.0,79.0,19.4,50.3,1.1201,30.0,9.0,2004.0,0.0,0.0,0.0,947.0,798.0,869.0,1276.0,943.0
4880,4880,4880,4880,-200.0,-200.0,5.3,-200.0,-200.0,18.3,53.1,1.1056,30.0,9.0,2004.0,1.0,0.0,0.0,939.0,776.0,879.0,1259.0,913.0
4881,4881,4881,4881,-200.0,-200.0,2.9,-200.0,-200.0,17.5,56.1,1.1103,30.0,9.0,2004.0,2.0,0.0,0.0,862.0,644.0,1030.0,1173.0,720.0
4882,4882,4882,4882,-200.0,-200.0,1.9,-200.0,-200.0,19.2,50.3,1.1087,30.0,9.0,2004.0,3.0,0.0,0.0,827.0,577.0,1138.0,1143.0,640.0
4883,4883,4883,4883,-200.0,-200.0,2.4,-200.0,-200.0,16.6,59.6,1.117,30.0,9.0,2004.0,4.0,0.0,0.0,879.0,611.0,1036.0,1189.0,779.0
4884,4884,4884,4884,-200.0,-200.0,4.0,-200.0,-200.0,17.5,57.1,1.1311,30.0,9.0,2004.0,5.0,0.0,0.0,911.0,710.0,932.0,1226.0,850.0
4885,4885,4885,4885,-200.0,-200.0,8.1,-200.0,-200.0,17.6,57.6,1.1471,30.0,9.0,2004.0,6.0,0.0,0.0,1051.0,901.0,778.0,1379.0,1020.0
4886,4886,4886,4886,-200.0,-200.0,24.8,-200.0,-200.0,18.0,57.0,1.1665,30.0,9.0,2004.0,7.0,0.0,0.0,1496.0,1425.0,520.0,1946.0,1605.0
4887,4887,4887,4887,-200.0,-200.0,36.3,-200.0,-200.0,18.5,55.9,1.1779,30.0,9.0,2004.0,8.0,0.0,0.0,1610.0,1692.0,436.0,2197.0,1866.0
4888,4888,4888,4888,-200.0,-200.0,20.9,-200.0,-200.0,18.6,57.2,1.2146,30.0,9.0,2004.0,9.0,0.0,0.0,1428.0,1321.0,544.0,1779.0,1621.0
4889,4889,4889,4889,-200.0,-200.0,22.2,-200.0,-200.0,20.2,53.0,1.2407,30.0,9.0,2004.0,10.0,0.0,0.0,1459.0,1356.0,525.0,1795.0,1712.0
4890,4890,4890,4890,-200.0,-200.0,23.5,-200.0,-200.0,21.3,50.1,1.2539,30.0,9.0,2004.0,11.0,0.0,0.0,1486.0,1390.0,504.0,1835.0,1770.0
4891,4891,4891,4891,1.7,-200.0,10.8,-200.0,-200.0,24.6,42.8,1.3053,30.0,9.0,2004.0,12.0,0.0,0.0,1158.0,1008.0,695.0,1489.0,1175.0
4892,4892,4892,4892,1.7,-200.0,11.2,223.0,101.0,24.6,44.1,1.3477,30.0,9.0,2004.0,13.0,0.0,0.0,1200.0,1021.0,678.0,1510.0,1157.0
4893,4893,4893,4893,2.2,-200.0,15.1,267.0,113.0,25.6,43.4,1.4049,30.0,9.0,2004.0,14.0,0.0,0.0,1290.0,1151.0,613.0,1638.0,1219.0
4894,4894,4894,4894,2.8,-200.0,17.4,308.0,121.0,26.1,42.6,1.4172,30.0,9.0,2004.0,15.0,0.0,0.0,1366.0,1223.0,578.0,1744.0,1288.0
4895,4895,4895,4895,3.9,-200.0,23.4,422.0,146.0,25.8,44.8,1.4644,30.0,9.0,2004.0,16.0,0.0,0.0,1505.0,1388.0,516.0,1978.0,1503.0
4896,4896,4896,4896,6.5,-200.0,35.9,623.0,188.0,25.4,47.9,1.5346,30.0,9.0,2004.0,17.0,0.0,0.0,1728.0,1683.0,419.0,2365.0,1861.0
4897,4897,4897,4897,6.3,-200.0,34.0,572.0,182.0,24.6,50.0,1.5241,30.0,9.0,2004.0,18.0,0.0,0.0,1673.0,1643.0,436.0,2259.0,1781.0
4898,4898,4898,4898,5.7,-200.0,30.1,514.0,166.0,23.6,54.4,1.5687,30.0,9.0,2004.0,19.0,0.0,0.0,1636.0,1553.0,449.0,2130.0,1745.0
